"";"...1";"area_estabelecimentos";"area_lavouras";"area_producao";"despesas_terra";"qtde_estabelecimentos";"pessoal_ocupado";"salarios";"pessoal_homens";"pessoal_mulheres";"qtde_tratores";"qtde_maquinas";"uso_adubos";"uso_corretivos";"uso_assistencia_tecnica";"uso_agrotoxicos";"uso_conservacao";"uso_irrigacao";"uso_energia";"despesa_insumos";"intensidade_agrotoxico";"despesas_estabelecimentos";"despesas_outras";"despesas_lavouras";"receitas_lavouras";"receitas_estabelecimentos";"CR_sicor";"producao";"pib_agro_municipios"
"1899";3144904;28620,1;459,3;291;1362;293;850;3293;765;85;13;33;145;52;70;70;221;35;275;3924;15;15166;1278;320;176;292;3112588,3;22963;6842,34
"1900";3145000;64382,5;33689;39383;111906;363;1927;25955;1599;328;472;848;194;107;191;191;361;43;323;76737;90,03076923;206524;9351;152563;201001;335;74771479,36;261973;196944,68
"1901";3145059;5414,2;3156,2;5722;11052;500;2166;17645;1679;487;68;96;383;77;322;322;735;408;461;16411;1,21075873;64777;11931;46975;45430;484;10520697;48642;21717,11
"1902";3145109;26841,4;19085,9;30628;49288;2718;7280;11018;5241;2039;1335;1690;2602;1447;1463;1463;1429;10;1963;47103;0,60709923;106443;8178;103594;137711;2443;52296411,89;193054;86933,95
"1903";3145307;61699,1;10412,6;26948;3685;2976;7255;4055;4493;2762;87;117;1159;85;121;121;1439;116;2905;7092;0,27214171;24753;3391;9947;20778;2647;14662001,43;32040;22210,25
"1904";3145356;38143,2;1300,2;1287;3487;550;1965;2999;1217;748;28;61;92;75;19;19;524;15;539;4842;36;13769;1668;454;1828;549;2092104,23;18170;5684,01
"1905";3145372;11352,1;636,1;9618;246;377;890;615;625;265;13;14;175;53;115;115;283;71;333;775;0,42857143;3555;549;2207;2718;354;1084243,32;3061;2140,45
"1906";3145406;8266,8;582,5;575;590;231;539;1038;486;53;9;10;164;31;76;76;39;3;178;3461;4,5;6785;763;329;838;226;774781,15;7266;3395,79
"1907";3145455;87931,9;1916,5;109197;4794;880;3191;8293;2148;1043;80;178;719;109;258;258;1605;613;797;4963;61,33333333;35963;3828;3189;4397;878;1388671,44;47096;70420,07
"1908";3145505;3224,7;987,1;2240;932;93;381;1605;323;58;15;22;69;60;23;23;96;2;68;1436;0,17888563;4092;99;2085;5414;91;862997,41;7473;4085,32
"1909";3145604;51963,6;8279,1;21990;19415;1202;3778;17430;2898;880;347;621;658;400;263;263;330;56;1065;65131;0,73291082;112402;1866;24638;65411;1087;41487017,04;191631;52458,79
"1910";3145802;11005,9;1401,2;3448;4431;283;779;5920;573;206;100;155;193;86;100;100;195;58;273;27591;58,1875;45793;1405;1488;1161;249;14866857,14;63277;14716,49
"1911";3145851;4432,5;1684,2;3006;1212;199;555;3569;445;110;25;30;168;47;22;22;63;5;190;22886;15,42857143;29718;239;2219;5524;177;2399633,46;32291;7167,71
"1912";3145877;7400;5100;8490;8115;952;4631;7050;3191;1440;104;104;918;485;235;235;914;3;864;8580;0,34412668;19596;335;19134;46063;923;12536896,11;46672;20758,68
"1913";3145901;4424,6;733,8;1458;2608;269;688;1302;572;116;67;104;190;144;103;103;230;80;236;2996;8,63636364;7778;216;2042;4582;260;1760088,54;9767;5034,4
"1914";3146008;34157;10696,9;21941;15050;1924;4415;16615;3600;815;555;666;1270;877;389;389;1509;47;1503;22107;0,36251208;57350;2630;32816;52374;1746;41361933,16;89228;49865,98
"1915";3146107;9913,4;1535,4;6978;1205;726;2091;6291;1582;509;93;132;514;149;128;128;697;122;689;3722;0,94117647;13581;395;2236;5681;562;1544176,77;16711;19398,07
"1916";3146206;11347,2;825;1693;563;544;1458;809;978;480;10;13;255;31;35;35;555;171;518;1324;0,175;5683;1169;1022;2708;518;1738655,98;6630;4490,47
"1917";3146305;15732,9;1447,2;5519;399;776;1875;995;1148;727;8;10;386;29;51;51;209;45;768;1472;0,33552632;4668;435;1502;5022;745;1707447,12;5088;4941,75
"1918";3146404;40818,6;2046,1;11351;4784;465;1334;4897;1044;290;109;157;350;128;245;245;249;12;452;12102;82;32839;3249;3168;2620;431;4739055,67;34661;13777,26
"1919";3146503;21485,1;2685,9;3173;5905;320;929;5147;802;127;162;347;178;111;49;49;436;14;315;11409;296,5;29225;851;3011;4757;305;13549554,16;48686;14933,64
"1920";3146552;48541,5;3499,3;3898;2368;1198;3121;1286;2043;1078;83;130;292;14;104;104;783;108;1126;3804;192;11179;1698;1254;2813;1184;4471756,98;11910;4950,34
"1921";3146701;21819,6;407,1;680;604;635;1343;4957;1094;249;59;91;207;113;285;285;53;10;542;10277;1,54878049;19653;763;657;1276;602;7079013,07;19589;11189,39
"1922";3146909;29469,2;1438,8;5791;3202;307;838;6843;739;99;144;202;171;55;60;60;141;25;253;21935;271;41073;2455;1099;640;263;10486925,23;50335;16253,9
"1923";3147006;421548,7;168573,7;266199;281424;2217;8088;77146;6210;1878;1984;3239;1284;911;592;592;2610;322;2081;289844;68,32136551;621336;14832;499932;730054;2084;420890500,79;982128;598013,25
"1924";3147105;28113,4;2722,5;4539;8761;795;3436;39595;2573;863;313;417;488;189;308;308;427;73;751;171960;12,47368421;276970;7045;2992;6490;756;125027773,87;354923;88497,4
"1925";3147204;28516,1;15826,8;23133;38920;1345;2934;12237;2417;517;698;1237;1162;878;889;889;989;96;1062;40437;1,38931159;82675;2612;60023;89237;1318;106187321,63;115945;60961,38
"1926";3147303;22157,2;1739,4;3662;3486;1100;2002;5500;1649;353;101;143;277;189;72;72;903;77;847;5855;1,86320755;18988;691;5174;19763;1000;3556409,06;29391;11116,52
"1927";3147402;30903,5;2818,1;16066;6899;396;1585;14063;1265;320;214;355;218;112;162;162;405;104;390;19863;4,40517241;57135;1277;7607;8486;386;21750866,45;77426;29339,83
"1928";3147600;12602,8;813;4152;2465;349;1168;7923;1030;138;59;107;181;101;75;75;146;22;290;49621;2,78571429;72864;570;1936;2346;309;16503782,26;120995;69093,14
"1929";3147709;21776,9;2370,6;4185;6876;553;1425;7792;1189;236;148;246;356;207;161;161;540;57;490;13199;17,10126582;33699;1753;1432;2413;555;13050926,43;40863;14204,87
"1930";3147907;84832,7;34072,4;43305;78332;1527;6065;65187;5272;793;936;1509;980;568;958;958;1509;121;1416;109848;6,31931005;280501;9850;154747;162834;1503;88242546,53;353663;159137,13
"1931";3148004;201665,7;51676;66786;169302;3777;12008;56270;8254;3754;1483;2615;2067;1256;983;983;3820;203;3637;334715;7,95545797;557126;24750;186980;225176;3562;546167144,77;760747;282540,34
"1932";3148103;147556,8;85394;117755;359507;2810;11879;117525;9217;2662;3444;5974;2378;1631;1378;1378;2161;229;2677;454036;3,59761693;784950;28932;544463;651490;2708;531597594,99;888808;401293,21
"1933";3148202;8228,5;341,2;627;788;697;1299;1977;986;313;12;14;455;96;52;52;115;31;545;2737;1,5;7780;957;512;1688;663;1362481,66;7741;3216,36
"1934";3148301;13128,4;2953,8;8161;5367;884;2120;5529;1624;496;104;175;700;394;184;184;954;62;758;9630;0,60340197;20105;220;7976;18587;833;4935469,35;33964;18451,31
"1935";3148400;10910,6;920,1;915;1447;268;903;2959;641;262;11;22;131;26;41;41;183;4;256;3755;33,5;16139;1105;688;939;258;2195346,55;13438;6158,96
"1936";3148509;48456,6;1206,8;2418;584;538;1412;3766;1044;368;39;50;164;44;39;39;130;33;517;3088;1,33333333;12320;290;448;1941;503;12766889,96;21093;11869,5
"1937";3148608;50916,1;3324,1;25851;13787;1261;3742;12989;2556;1186;72;111;885;157;108;108;513;81;1229;10285;5,09565217;71513;3392;1693;5506;1247;7713506,72;58597;43354,65
"1938";3148707;80286;1754,6;16466;1616;660;1534;4835;1223;311;75;119;53;27;64;64;217;18;618;3405;3;15005;721;1096;3658;608;2560016,15;14968;8100,75
"1939";3148756;8255,6;5771,9;8728;6763;1353;3644;2505;2429;1215;11;11;1257;989;83;83;1469;6;1341;7286;0,04006443;13057;209;11709;35234;1163;10338275,19;83667;14258,16
"1940";3148806;9109,6;1014,8;2527;1078;448;1063;1390;855;208;35;48;372;191;79;79;360;39;433;2163;0,45070423;6731;110;1536;4378;445;847509,89;18886;19057,17
"1941";3148905;18404,6;1086,7;2019;1820;566;1172;2572;874;298;77;103;302;73;86;86;362;16;542;9200;3,07142857;22071;1737;466;1167;570;6133004,46;30894;15682,42
"1942";3149002;3865,6;971,3;2283;880;259;819;572;570;249;10;13;211;115;195;195;195;1;223;1242;0,0238764;2458;21;1701;5209;228;714530,16;5804;7581,15
"1943";3149101;11206;4413,3;8215;5753;870;2963;7412;2305;658;145;188;672;444;231;231;216;25;784;19599;0,20348642;35757;1258;13398;30626;828;9192365,16;53441;21955,58
"1944";3149200;19563,2;11304,1;18106;32059;172;541;6974;437;104;156;270;94;65;104;104;285;12;160;34462;92,84375;64889;3411;53762;54053;163;30966730,14;84664;31402,63
"1945";3149606;10724,4;1404;871;2143;244;806;5728;614;192;105;153;183;87;88;88;411;46;235;10715;6,15789474;22861;1143;470;865;241;6726113,72;41117;15808,45
"1946";3149705;12057,5;1301,9;2555;2028;407;855;2656;690;165;91;128;210;157;50;50;220;15;382;8392;4,33333333;16228;445;1331;2406;357;1671475,29;26208;12475,33
"1947";3149804;137880,1;82518,7;104376;200833;1319;5440;50540;4342;1098;1452;2535;821;489;413;413;1360;65;1240;239734;5,30040069;528757;27925;408871;746059;1260;233440723,14;924695;296640,36
"1948";3149903;16796,4;6161,2;11193;15265;700;1721;10054;1462;259;333;577;560;383;403;403;564;16;515;27094;1,431645;64677;11274;27409;33726;672;12147570,97;79927;28354,52
"1949";3149952;9078,9;324,1;357;1167;159;374;4487;277;97;17;25;89;50;27;27;59;23;146;3629;10,875;26676;1283;632;606;158;1617423,14;7691;2578,23
"1950";3150109;9974,6;1595,1;3468;1440;280;844;3731;758;86;46;68;187;115;151;151;210;43;222;2796;0,13959732;10756;583;3079;7644;278;2482112,83;14116;6668,83
"1951";3150158;6319;3858,6;7727;7293;533;1522;9439;1122;400;80;81;500;416;197;197;1412;317;520;8106;0,93621508;21745;222;14550;22361;533;10731835,27;43317;19122,71
"1952";3150208;5678,1;1456;2577;1423;111;456;7494;370;86;36;43;74;19;46;46;73;9;106;14721;50,25;28640;636;1266;5872;109;13649267,74;57588;10710,85
"1953";3150307;12968,8;2510,3;3040;6050;204;736;2746;659;77;116;211;150;98;69;69;315;3;199;11180;17,60869565;20763;939;6816;7667;200;7833583,73;25862;21954,58
"1954";3150406;9361,5;1799,2;3737;2179;682;1687;3182;1450;237;116;127;462;216;110;110;1083;33;650;8276;0,82510288;15936;500;5175;13542;684;4943020;24340;12048,25
"1955";3150505;22663;9007,3;14205;26157;629;2104;16603;1730;374;282;521;493;343;388;388;363;70;508;27683;2,93007361;65661;4871;42436;61258;543;32388948,88;107358;36158,49
"1956";3150539;2246,7;821,3;1649;580;105;305;1355;255;50;8;11;29;6;5;5;15;1;73;770;77;7406;306;975;603;89;27888,99;1254;707,4
"1957";3150570;46821,8;3887;9128;3076;1144;5709;4293;3437;2272;83;132;173;53;34;34;740;21;1093;3546;8,09090909;14767;444;1804;2646;1125;4666117,06;9782;6198,11
"1958";3150604;11648,6;1329,7;892;1481;479;1093;4375;877;216;100;168;313;141;93;93;307;15;466;20920;23,66666667;31902;705;1192;1641;440;18054881,13;31481;11500,5
"1959";3150802;22013,8;2909,3;11614;2724;2323;6210;8911;4033;2177;80;112;1863;273;207;207;1735;11;2239;20378;0,75977654;39725;556;6582;22978;2145;10126031,38;84179;25031,9
"1960";3150901;8477,7;771,5;1461;684;551;999;1686;785;214;18;26;136;39;54;54;108;11;483;1690;0,0777027;6552;398;714;2906;486;945475,65;6960;4528,74
"1961";3151008;9015,9;1246,2;2675;2356;425;962;4792;818;144;78;108;172;94;180;180;286;16;354;4395;0,65413534;18747;1320;5253;6709;403;2620664,45;16378;7335,73
"1962";3151107;12108,1;723,5;1502;869;211;559;2011;521;38;26;46;129;31;46;46;30;10;198;3535;0,47619048;7062;48;406;238;193;2792400,92;8662;5347,58
"1963";3151206;20408,7;4125,7;20335;15866;269;1970;18764;1324;646;221;301;129;47;125;125;222;126;179;14949;2,11871508;51751;4027;44945;55502;257;17822488,69;62450;30109,96
"1964";3151305;8221;1337,4;3135;2231;423;926;4083;880;46;54;57;289;253;128;128;118;59;395;4806;0,92934783;12459;97;3229;3415;360;1688653,26;13117;12098,63
"1965";3151404;29641,4;2409,8;6637;4585;494;1817;10897;1416;401;204;343;302;101;158;158;170;28;481;33850;485;64360;735;2684;3594;423;11372312,53;45725;51092,91
"1966";3151503;55728,2;22797,3;36590;81157;928;3849;28561;3245;604;980;1726;654;522;391;391;691;40;844;86005;1,82647975;182360;8555;129935;144364;863;142899180,56;227030;93252,53
"1967";3151602;19392,2;18217,9;20867;43089;107;634;6462;538;96;241;419;64;51;49;49;72;21;98;45784;36,70724638;93300;1917;90366;131169;111;9230153,2;137734;69191,28
"1968";3151701;30911,2;12361,3;25510;24615;1972;5319;10099;4160;1159;727;876;1741;1308;692;692;1189;36;1727;29283;0,34799584;67948;6324;52951;87030;1826;30003907,33;120363;48545,82
"1969";3151800;26523,8;6830;15698;11203;296;2283;18560;1881;402;323;450;210;160;183;183;359;42;289;15795;0,84896422;51036;4018;22607;29263;261;151327901,95;72852;39403,91
"1970";3151909;47024,6;1301,8;4383;3630;990;3187;4431;2153;1034;45;55;420;145;122;122;183;148;929;7014;0,40161725;20190;2052;2127;6398;960;4886377,67;28039;24689,42
"1971";3152006;139049,4;32556,2;78750;49013;815;3730;40027;3081;649;558;972;584;375;393;393;1019;108;781;113994;1417;225419;11946;75469;34484;792;71212608,71;290316;123415,49
"1972";3152105;22768,5;3950,7;10438;2090;1006;3197;13056;2407;790;102;141;742;251;239;239;352;167;983;50849;1,45054945;79165;1999;3933;18730;974;58142948,6;114481;44521,86
"1973";3152170;31330,3;1301,4;10374;986;1026;2970;1443;1788;1182;26;38;151;45;149;149;329;97;1006;1976;0,328125;10951;1479;2201;8004;1003;4274743,31;14590;6248,43
"1974";3152204;74961,9;7190,5;9312;4697;3230;8353;4712;5383;2970;228;381;1306;53;178;178;1653;747;3174;10957;2,51530612;34420;5700;4883;9053;3192;14429847,35;39412;33371,88
"1975";3152303;12937,8;2383,7;9127;2201;1118;3356;3944;2386;970;54;78;807;246;417;417;809;29;984;4167;0,31786942;12548;790;5191;10136;952;3649147,15;20689;10854,34
"1976";3152402;33876,1;3549,5;7942;1560;1054;2792;2278;1753;1039;57;83;432;92;61;61;656;26;1037;6829;0,63905325;14524;620;1453;7582;1024;5065737,8;24595;11797,91
"1977";3152501;27513,7;7200,9;11808;24815;1951;4826;10271;3617;1209;465;795;1429;1227;1051;1051;2824;844;1739;31509;39,61016949;73874;7870;17070;26494;1881;19959707,89;224819;66936,55
"1978";3152600;13274,6;1854,7;1456;3103;545;1776;15044;1546;230;96;178;356;114;255;255;414;16;473;26568;12,80952381;59672;2412;1372;4434;533;11610699,99;182584;61863,9
"1979";3152709;10655,5;1927,5;2809;3282;344;830;3076;742;88;114;166;204;103;66;66;122;4;289;7259;23,27272727;19838;1000;3355;4141;338;16148106,32;22632;16722,58
"1980";3152808;309628,4;53370,6;81970;105373;1780;6609;93572;5152;1457;1510;2342;851;669;765;765;1688;81;1682;157499;3,05365171;492858;42673;246373;184470;1717;237323188,63;709166;230632,38
"1981";3152907;12926,8;4197,4;4674;7929;451;1063;3124;887;176;169;318;238;91;185;185;243;11;391;10492;4,71518987;26011;1465;9780;20229;437;10790903,61;43488;24057,54
"1982";3153004;29225,4;7704,7;14321;26916;471;1526;6126;1226;300;357;596;325;229;199;199;357;11;432;40166;3,67660209;68600;1948;38020;44666;435;24310735,71;92060;39307,32
"1983";3153103;9652,2;1845,8;5065;1789;874;1920;2166;1366;554;86;171;766;214;202;202;784;20;801;3278;1,49579832;9449;946;3557;10886;841;3180866,87;16759;7306,08
"1984";3153301;5536,8;146,9;3733;39;107;303;470;228;75;8;11;64;34;37;37;11;11;102;126;0,0952381;833;24;158;1193;107;279011,73;4089;1886,59
"1985";3153400;195707;41975,3;81593;121760;2406;6089;25305;4425;1664;839;1311;1155;515;183;183;1876;65;2200;185454;11,35561285;279734;11919;130606;172471;2087;117924148,21;428424;186968,41
"1986";3153509;8195,5;5712,9;10665;9986;679;3300;18704;2568;732;65;571;661;383;328;328;1131;7;649;10103;0,21597392;35680;2436;35347;58785;662;21963631,02;54555;24355,89
"1987";3153707;37831,4;1312,4;1950;3840;365;645;4449;598;47;98;157;177;108;60;60;113;9;334;9839;1,73469388;21462;981;2102;1834;330;5744146,62;32122;14697,46
"1988";3154002;52136;7082,5;18161;10589;2330;8463;13807;5831;2632;146;224;1736;784;349;349;3335;77;2072;27232;0,30165845;62086;1621;19002;39997;2224;23082984,04;83639;39351,35
"1989";3154309;64110;802,4;2310;6095;944;2455;5832;1872;583;85;92;334;91;189;189;187;190;903;7028;0,28828829;26515;2383;696;1809;910;12066813,88;27117;18363,78
"1990";3154408;8324,2;2433,2;4490;5603;361;935;2379;683;252;89;154;262;230;128;128;335;185;292;8853;470;19269;1646;1388;2368;354;5650971,86;26074;21135,09
"1991";3154457;112838,4;11070,2;26215;13730;980;2908;5200;2125;783;209;316;165;80;89;89;486;47;906;15922;9,13366337;38801;1524;13131;18759;905;19771036,88;47669;23322,77
"1992";3154507;46841,9;2136;4847;2795;1230;2876;3997;1846;1030;51;71;460;23;58;58;2032;136;1140;4683;16,66666667;28088;1312;690;2515;1204;2375128,14;20779;19131,84
"1993";3154606;2858,5;136,2;951;1194;142;494;2651;430;64;32;39;109;37;45;45;174;79;131;1669;29;6782;454;201;401;140;160009,52;10312;3109,66
"1994";3154705;2547,7;449,3;822;904;94;229;742;198;31;31;45;62;47;36;36;144;5;84;1416;1,04878049;3423;54;1581;2180;87;1146824,31;5009;2660,19
"1995";3154903;27053,9;2832;3851;4524;422;1261;7861;1033;228;95;117;151;50;94;94;128;17;367;37165;27,25581395;67693;752;1796;6385;419;9996629,39;74656;21246,66
"1996";3155207;11223,2;2204,2;5144;1455;1128;2949;1487;2018;931;39;43;1045;300;57;57;1469;257;1079;3855;5,16666667;9276;348;2939;7471;1076;1080901,87;17390;7569,59
"1997";3155306;6712,6;1001,4;2187;2083;388;1167;2671;994;173;61;93;248;119;139;139;331;109;369;8048;75,66666667;16413;1369;1443;1872;384;5607923,27;16978;10996,53
"1998";3155405;12043,9;614,2;1410;953;220;666;3143;589;77;51;67;104;76;100;100;26;14;190;3822;3,8;11406;426;592;1055;217;2723809,92;12971;6255,48
"1999";3155504;88340,8;41743,5;58213;247818;1080;7263;88570;5011;2252;1493;2376;691;501;480;480;757;129;1029;274154;5,40509554;531978;27722;415791;440974;1024;296301543,75;634384;223377,09
"2000";3155603;94655,3;12309,1;109239;7060;3426;10189;5731;6758;3431;298;381;2165;765;291;291;5049;498;3298;7238;2,02435065;33732;5534;20041;56718;3373;16607885,7;131582;54341,8
"2001";3155702;13314;651,2;5966;1185;405;1155;4024;888;267;56;88;244;73;98;98;218;12;372;4269;3,6;15967;1027;978;1568;383;2970705,23;24984;18546,69
"2002";3155801;13827,8;1105,1;2306;1873;531;1086;4154;913;173;53;93;336;141;128;128;112;48;507;16756;2,28846154;28266;2007;2087;4122;494;3771677,61;48413;12748,28
"2003";3156007;43860,7;2810,5;5902;1727;1083;2777;5150;2079;698;30;49;295;49;81;81;410;13;1021;9237;0,6440678;27823;653;1133;4298;1049;4418630,58;36243;15880,33
"2004";3156403;24613,3;20682,6;27656;72036;196;934;13551;760;174;411;655;150;120;139;139;167;79;181;71126;4,55142906;123798;4302;113776;112604;154;62230113,15;143480;69346,57
"2005";3156502;67660;2454,7;8156;2547;1218;2442;1724;1581;861;47;56;282;37;71;71;544;117;1151;3671;16,75;9574;223;916;2052;1143;3786507,12;9675;6947,37
"2006";3156601;63429,8;518,4;3881;1580;696;2253;3024;1538;715;7;7;124;25;88;88;606;21;638;2176;17,25;10542;246;492;2280;683;4830108,64;13047;8564,68
"2007";3156700;2271,3;493,6;1566;389;228;671;2383;504;167;18;30;174;40;70;70;123;133;218;2842;0,06467662;7655;283;1443;3899;227;406774,31;8396;1660,7
"2008";3156809;52143,2;2252,9;23970;13733;1286;3210;15812;2369;841;76;126;749;165;260;260;952;351;1186;15611;18,27272727;84483;5159;3950;7460;1262;8824499,34;63313;42107,74
"2009";3156908;185141,3;79288,3;125526;178900;1309;4774;94690;3739;1035;1298;2227;694;500;423;423;1558;24;1202;164022;26,41872487;501115;32161;396904;373939;1207;137106518,7;514518;384835,98
"2010";3157005;69637,3;4343,4;24300;5847;1937;4803;5416;3270;1533;252;357;680;142;123;123;1425;566;1863;9574;5,89010989;32527;3354;4947;12837;1742;5778948,51;34100;18428,04
"2011";3157203;13010,5;489,5;17051;1679;284;806;7361;600;206;41;68;216;72;105;105;178;75;253;2947;11,25;38981;2030;1065;2796;292;1089173,6;20614;14539,24
"2012";3157252;6854,9;4494,5;8305;6969;973;2504;4937;2005;499;45;52;922;451;228;228;1211;169;718;7394;0,23847695;16535;157;14103;25110;857;5915317,79;28146;13222,34
"2013";3157278;15449,1;475,6;4123;1235;291;709;2861;574;135;48;81;145;84;59;59;97;11;272;5482;18;12750;1250;377;778;259;2032008,32;12668;9770,4
"2014";3157302;11217,7;1102,6;1560;852;526;1138;1881;842;296;14;14;406;170;36;36;608;31;457;3587;0,04519774;10278;1336;1186;5457;524;3135661,51;17113;5161,95
"2015";3157377;21296,7;1314;8284;1220;876;2086;629;1261;825;19;23;141;32;86;86;749;70;769;1595;0,16666667;6480;547;1238;3418;834;2795014,41;5469;2952,25
"2016";3157401;13808,9;1569;3890;922;401;1250;3428;987;263;33;47;280;47;65;65;173;25;372;8919;13,6;18078;840;1596;4751;364;3474903,48;48936;8153,62
"2017";3157500;7356,4;242,9;487;193;201;558;500;408;150;7;11;107;17;8;8;53;15;176;1062;0,55555556;2954;136;77;315;188;971840,52;4306;4400,24
"2018";3157609;144353,8;1342,6;14741;3946;500;1622;3133;1171;451;147;229;55;44;47;47;108;19;407;4488;191;14276;971;174;551;463;6771216,04;12637;7174,76
"2019";3157807;3646,7;562,5;1676;625;219;432;1763;359;73;41;45;106;19;56;56;52;23;200;2844;0,25;7902;675;1396;2438;216;207443683,09;5965;2247,74
"2020";3157906;16831;11262,1;17808;22720;2068;7504;72035;6056;1448;115;673;1939;1278;346;346;3026;12;1929;24677;0,2132625;111306;3532;108839;80885;1944;43805607,11;92815;115089,53
"2021";3158003;22798,7;815,1;12095;1856;601;1682;8020;1304;378;41;73;326;87;181;181;534;73;535;9339;18,875;36131;1214;1831;4541;601;580362,86;39366;19567,58
"2022";3158201;29076,1;1634,5;3412;1535;691;1679;3675;1224;455;22;34;323;46;138;138;792;127;646;5157;2,5483871;15556;707;1144;3671;677;4490801,6;20117;10949,8
