"";"Ano";"Município (Código)";"Município";"area_lavouras";"despesa_insumos";"despesa_lavouras";"despesa_terras";"CR_RECOR";"pessoal_ocupado";"qtde_maquinas";"qtde_tratores";"receita_lavouras";"uso_adubos";"uso_agrotoxicos";"uso_assistencia_tecnica";"uso_corretivos";"producao";"pib_agro";"cluster"
"2815";"2006";"3149101";"Pedralva - MG";3214;3191;5497;2017;67153770,62;972;508;111;12775;363;141;307;198;53441;13929;9
"2816";"2006";"3149150";"Pedras de Maria da Cruz - MG";3976;1392;876;717;2080948,6;2364;292;84;1940;91;161;103;11;37676;6477;4
"2817";"2006";"3149200";"Pedrinópolis - MG";5686;5170;6377;4934;22962226,45;333;272;98;8610;61;46;55;54;84664;12564;4
"2818";"2006";"3149309";"Pedro Leopoldo - MG";587;7125;489;283;209941,18;262;306;57;369;82;14;88;27;17246;9844;4
"2819";"2006";"3149408";"Pedro Teixeira - MG";453;564;86;78;373302,08;194;230;4;73;78;3;92;17;5700;1615;4
"2820";"2006";"3149507";"Pequeri - MG";241;85;784;48;878418,1;106;81;22;85;66;12;11;23;6844;800;4
"2821";"2006";"3149606";"Pequi - MG";2134;2706;953;1542;502547,48;462;263;72;490;146;58;203;92;41117;6832;4
"2822";"2006";"3149705";"Perdigão - MG";2089;2294;306;381;7880200,38;593;163;40;439;185;9;72;90;26208;9980;4
"2823";"2006";"3149804";"Perdizes - MG";39991;27595;53568;17675;97432435,6399999;2209;2067;707;121585;643;167;387;461;924695;95794;2
"2824";"2006";"3149903";"Perdões - MG";4895;6738;13462;5248;28108903,4;1157;885;188;19219;498;291;249;411;79927;22458;9
"2826";"2006";"3150000";"Pescador - MG";525;503;93;93;730301,27;308;32;16;110;5;3;11;4;16326;3482;4
"2827";"2006";"3150109";"Piau - MG";2539;1093;1289;442;1036127,54;813;307;24;7081;210;80;140;84;14116;3232;4
"2828";"2006";"3150158";"Piedade de Caratinga - MG";2598;1448;2882;1376;1302987,17;902;240;39;5411;251;146;85;216;43317;8283;4
"2829";"2006";"3150208";"Piedade de Ponte Nova - MG";1787;6281;908;737;836402,89;227;278;18;3395;65;9;9;5;57588;5045;4
"2830";"2006";"3150307";"Piedade do Rio Grande - MG";1482;1624;792;892;2673124,19;356;355;31;1763;145;12;50;85;25862;7863;4
"2831";"2006";"3150406";"Piedade dos Gerais - MG";1357;2308;1175;440;20908509,38;1431;650;34;1946;585;33;39;164;24340;4041;4
"2832";"2006";"3150505";"Pimenta - MG";5715;6273;28938;5654;7009316,29000002;914;960;185;26384;383;184;115;272;107358;17543;9
"2834";"2006";"3150570";"Pintópolis - MG";1996;819;456;464;2301512,78;3075;195;43;360;38;62;137;5;9782;3059;4
"2835";"2006";"3150604";"Piracema - MG";1487;3226;422;571;4175055,2;669;607;32;472;367;67;70;168;31481;10043;4
"2836";"2006";"3150703";"Pirajuba - MG";12634;5528;14882;9274;6997721,85;91;259;92;38423;43;15;30;46;138675;27675;4
"2837";"2006";"3150802";"Piranga - MG";4425;6290;2087;983;10667977,18;6584;584;33;2619;1891;302;131;364;84179;7059;6
"2838";"2006";"3150901";"Piranguçu - MG";1334;803;689;370;3132072,04;953;300;34;1395;248;61;80;80;6960;3948;4
"2839";"2006";"3151008";"Piranguinho - MG";1671;1329;1928;619;989756,85;833;512;57;3981;131;33;164;85;16378;4982;4
"2840";"2006";"3151107";"Pirapetinga - MG";687;1088;562;336;462266,88;723;295;38;658;109;21;189;49;8662;2475;4
"2841";"2006";"3151206";"Pirapora - MG";13216;9305;18253;8883;6090670,65;978;407;111;22564;166;80;131;58;62450;14178;4
"2842";"2006";"3151305";"Piraúba - MG";896;1153;933;601;11902616,34;568;194;21;542;246;109;106;128;13117;5124;4
"2844";"2006";"3151503";"Piumhi - MG";21262;30289;47147;25943;125285009,82;1708;2807;610;57734;795;480;540;685;227030;51706;8
"2845";"2006";"3151602";"Planura - MG";16408;6757;745270;141683;12568381,94;161;305;144;24087;44;28;28;40;137734;27880;2
"2846";"2006";"3151701";"Poço Fundo - MG";10414;8627;16418;7256;37552633,95;3723;783;244;36617;1596;585;495;1056;120363;25331;8
"2847";"2006";"3151800";"Poços de Caldas - MG";7837;10352;28205;9931;22217831,58;649;1157;305;32563;266;188;221;227;72852;30171;9
"2848";"2006";"3151909";"Pocrane - MG";2229;1513;829;488;848257,94;2021;384;70;1138;198;22;92;46;28039;6741;4
"2849";"2006";"3152006";"Pompéu - MG";19754;34035;37026;14666;21559101,03;1505;1477;326;20149;508;245;504;266;290316;50265;9
"2850";"2006";"3152105";"Ponte Nova - MG";4267;14801;2649;1924;4297393,98;1294;623;50;6489;354;42;208;151;114481;14139;4
"2851";"2006";"3152131";"Ponto Chique - MG";378;438;83;46;1077970,77;599;203;57;180;5;32;48;3;3934;3981;4
"2852";"2006";"3152170";"Ponto dos Volantes - MG";7943;382;228;93;829789,11;3067;47;18;390;231;7;97;24;14590;2312;4
"2853";"2006";"3152204";"Porteirinha - MG";9269;3034;1938;1506;27131686,73;10057;1740;131;1687;650;1870;113;24;39412;12063;6
"2854";"2006";"3152303";"Porto Firme - MG";4032;1500;2688;1065;7532204,2;2084;694;21;4092;754;160;212;229;20689;6900;9
"2855";"2006";"3152402";"Poté - MG";2518;943;276;174;5814370,55;1134;138;30;464;114;27;55;40;24595;5807;4
"2856";"2006";"3152501";"Pouso Alegre - MG";46198;13000;3753;10291;43219966,29;4127;1581;303;6476;1419;1048;623;1292;224819;27770;8
"2857";"2006";"3152600";"Pouso Alto - MG";771;3764;777;513;1795056,95;672;415;34;534;226;24;241;63;182584;9183;4
"2858";"2006";"3152709";"Prados - MG";6767;1569;1191;550;4516009,26;437;731;57;1156;209;19;104;153;22632;3498;4
"2859";"2006";"3152808";"Prata - MG";13293;24757;9852;10776;38921858,19;3381;3078;935;37169;917;200;991;772;709166;76996;8
"2860";"2006";"3152907";"Pratápolis - MG";2875;3044;2728;1520;3744402,7;832;438;109;5579;270;67;102;130;43488;8011;4
"2861";"2006";"3153004";"Pratinha - MG";4814;10590;9923;6683;17738721,14;1106;762;160;15402;315;235;148;282;92060;15967;9
"2862";"2006";"3153103";"Presidente Bernardes - MG";2062;512;659;367;675851,1;1397;168;19;1178;588;103;68;105;16759;2699;4
"2863";"2006";"3153202";"Presidente Juscelino - MG";1288;1825;506;406;1533351,95;674;484;59;238;108;9;110;23;20912;4263;4
"2864";"2006";"3153301";"Presidente Kubitschek - MG";293;78;14;13;5992174,86;329;15;4;24;4;1;6;4;4089;623;4
"2865";"2006";"3153400";"Presidente Olegário - MG";33169;111898;107638;100007;52050516,3900005;4328;2350;453;62033;1082;301;477;355;428424;54628;2
"2866";"2006";"3153509";"Alto Jequitibá - MG";5640;4333;10924;4257;8749804,58999999;1834;454;12;18447;640;233;246;326;54555;14173;9
"2867";"2006";"3153608";"Prudente de Morais - MG";577;672;321;145;45916,82;143;294;51;159;39;5;49;6;4295;1818;4
"2868";"2006";"3153707";"Quartel Geral - MG";427;3560;1743;1641;2489204,11;379;499;49;2192;120;35;190;100;32122;7648;4
"2869";"2006";"3153806";"Queluzito - MG";815;1650;586;546;4874299,78;449;286;40;318;165;25;56;87;17473;2122;4
"2871";"2006";"3154002";"Raul Soares - MG";8648;6922;9683;4398;65632673,5400005;4221;1224;58;17723;1144;230;268;454;83639;20492;9
"2872";"2006";"3154101";"Recreio - MG";633;1333;281;340;12322131,52;748;503;16;1427;140;24;179;95;11520;4704;4
"2873";"2006";"3154150";"Reduto - MG";5055;4441;8107;4290;29736824,02;1284;227;57;14553;373;154;186;300;34383;11884;4
"2874";"2006";"3154200";"Resende Costa - MG";3839;3470;2809;989;9328706,72999998;1868;744;201;3784;653;40;104;261;44454;8852;9
"2875";"2006";"3154309";"Resplendor - MG";3709;2270;593;324;73032195,7200001;1619;332;64;1312;107;26;167;29;27117;11566;4
"2876";"2006";"3154408";"Ressaquinha - MG";1455;2573;496;1754;8504230,9;746;398;37;550;302;108;160;251;26074;5177;4
"2877";"2006";"3154457";"Riachinho - MG";6621;3468;2621;2092;4084272,55;1952;362;101;6414;82;53;162;26;47669;8402;4
"2878";"2006";"3154507";"Riacho dos Machados - MG";2868;1051;279;754;1296422,56;3689;457;48;470;271;109;134;28;20779;4163;4
"2879";"2006";"3154606";"Ribeirão das Neves - MG";289;596;276;267;876571,74;155;152;34;19;64;27;37;34;10312;1726;4
"2880";"2006";"3154705";"Ribeirão Vermelho - MG";253;753;526;532;169502,77;89;167;22;1908;49;26;38;34;5009;2018;4
"2882";"2006";"3154903";"Rio Casca - MG";4567;8668;1317;2380;12163691,72;864;712;61;3789;257;95;199;80;74656;9925;4
"2883";"2006";"3155009";"Rio Doce - MG";695;893;34;117;404487,14;300;207;7;5;87;11;44;11;5180;1342;4
"2884";"2006";"3155108";"Rio do Prado - MG";537;183;104;38;1659983,3;939;368;4;38;4;2;12;1;5380;2623;4
"2885";"2006";"3155207";"Rio Espera - MG";2527;676;1002;319;350341,2;2097;777;23;656;919;4;76;85;17390;2115;4
"2886";"2006";"3155306";"Rio Manso - MG";2987;1747;589;907;2031082,8;2465;237;42;345;468;128;199;194;16978;3731;4
"2887";"2006";"3155405";"Rio Novo - MG";538;1327;440;364;1338985,73;437;143;29;65;191;17;100;126;12971;3081;4
"2888";"2006";"3155504";"Rio Paranaíba - MG";31097;59716;115876;53348;80848742,5299999;2607;2259;706;137713;582;414;352;440;634384;116852;2
"2889";"2006";"3155603";"Rio Pardo de Minas - MG";11628;2065;5744;1886;15831071,3;9420;619;83;7740;1604;555;42;390;131582;11512;6
"2890";"2006";"3155702";"Rio Piracicaba - MG";1809;699;588;241;1956557,12;859;149;17;670;216;11;98;58;24984;6196;4
"2891";"2006";"3155801";"Rio Pomba - MG";1448;2111;1190;812;3255053,41;940;746;62;491;379;89;208;158;48413;7872;4
"2892";"2006";"3155900";"Rio Preto - MG";608;1507;21;220;436827,44;615;238;12;4;119;4;66;63;11250;4100;4
"2893";"2006";"3156007";"Rio Vermelho - MG";9058;1111;365;99;869381,39;1849;136;13;357;90;5;37;26;36243;6635;4
"2894";"2006";"3156106";"Ritápolis - MG";2313;3588;1274;1280;1100330,5;436;499;67;1478;193;29;80;79;26356;4053;4
"2895";"2006";"3156205";"Rochedo de Minas - MG";404;541;262;217;4500003,48;160;74;9;96;35;10;16;15;3287;681;4
"2897";"2006";"3156403";"Romaria - MG";14789;19246;33296;22376;12740120,69;435;720;211;56398;140;79;104;112;143480;34311;9
"2898";"2006";"3156452";"Rosário da Limeira - MG";1649;904;1482;721;676271,55;1114;187;5;3416;316;66;97;219;9657;2564;4
"2900";"2006";"3156601";"Rubim - MG";463;1144;296;161;1638177,04;1044;62;6;472;25;19;89;4;13047;6451;4
"2902";"2006";"3156809";"Sabinópolis - MG";3101;1835;494;634;2616209,94;1224;416;40;392;255;25;120;70;63313;20540;4
"2903";"2006";"3156908";"Sacramento - MG";33194;28061;24691;21027;54107107,4399999;1905;2394;654;37469;534;225;459;446;514518;80858;2
"2904";"2006";"3157005";"Salinas - MG";7005;1408;1421;395;4169590,92;5030;910;68;3720;715;127;149;32;34100;9853;4
"2905";"2006";"3157104";"Salto da Divisa - MG";163;1855;361;452;104977,82;388;146;42;587;9;14;56;8;12616;5464;4
"2906";"2006";"3157203";"Santa Bárbara - MG";303;583;166;424;5085677,58;241;105;15;111;82;6;49;38;20614;41956;4
"2907";"2006";"3157252";"Santa Bárbara do Leste - MG";4151;2840;6564;2728;5206335,61999999;1782;211;29;17376;644;144;73;330;28146;6419;4
"2908";"2006";"3157278";"Santa Bárbara do Monte Verde - MG";1160;1742;102;76;219084,91;500;293;12;30;83;4;133;25;12668;2733;4
"2909";"2006";"3157302";"Santa Bárbara do Tugúrio - MG";1118;586;615;133;458491,65;932;91;5;1644;220;19;97;59;17113;3223;4
"2912";"2006";"3157401";"Santa Cruz do Escalvado - MG";1724;1074;1490;519;9266504,91;731;523;12;3731;152;49;84;43;48936;6714;4
"2914";"2006";"3157609";"Santa Fé de Minas - MG";3088;1188;834;591;1474032,31;1306;388;98;167;142;18;95;36;12637;3867;4
"2916";"2006";"3157708";"Santa Juliana - MG";17561;17010;32642;15152;50256975,56;826;768;268;35010;228;148;50;161;349494;34121;9
"2917";"2006";"3157807";"Santa Luzia - MG";181;558;96;86;2738137,49;161;73;14;56;62;2;50;23;5965;2407;4
"2918";"2006";"3157906";"Santa Margarida - MG";10643;7285;16848;6984;62931884,7100001;5353;618;35;31779;1673;483;203;1152;92815;57768;8
"2919";"2006";"3158003";"Santa Maria de Itabira - MG";1500;911;327;252;372560,15;747;106;15;227;134;17;198;44;39366;4996;4
"2920";"2006";"3158102";"Santa Maria do Salto - MG";558;136;62;11;6299174,54;562;14;8;85;9;2;35;4;5306;1875;4
"2921";"2006";"3158201";"Santa Maria do Suaçuí - MG";2342;1520;234;473;2133860,79;1337;61;11;231;68;7;95;7;20117;7310;4
"2922";"2006";"3158300";"Santana da Vargem - MG";6985;9008;25361;8558;10503701,45;668;797;222;41060;382;348;310;326;71917;34731;9
"2923";"2006";"3158409";"Santana de Cataguases - MG";499;611;103;186;60759,52;700;512;17;46;201;19;101;68;5911;2241;4
"2924";"2006";"3158508";"Santana de Pirapama - MG";3985;3946;2276;921;2801196,57000001;3165;2106;93;2891;504;95;179;126;43333;10248;9
"2926";"2006";"3158706";"Santana do Garambéu - MG";647;720;123;103;76893,99;534;143;7;13;110;3;28;102;9518;1132;4
"2927";"2006";"3158805";"Santana do Jacaré - MG";1116;913;604;575;5032371,21;147;128;26;1180;65;36;76;32;14005;4093;4
"2928";"2006";"3158904";"Santana do Manhuaçu - MG";5086;3914;7391;3288;35039142,3899999;2303;672;31;15675;697;215;207;535;81815;10195;9
"2929";"2006";"3158953";"Santana do Paraíso - MG";361;149;112;42;4300684,39;135;69;3;92;20;5;16;17;26440;12215;4
"2930";"2006";"3159001";"Santana do Riacho - MG";653;291;69;97;12000,13;409;132;6;32;97;4;66;6;3917;1980;4
"2931";"2006";"3159100";"Santana dos Montes - MG";1208;696;434;281;365152,34;975;482;17;189;392;6;48;114;7734;1686;4
"2932";"2006";"3159209";"Santa Rita de Caldas - MG";5739;10931;8761;7197;13748672,62;2516;1660;362;9674;984;503;935;834;63020;15653;8
"2933";"2006";"3159308";"Santa Rita de Jacutinga - MG";1384;1014;138;223;108249,8;705;176;3;25;75;4;75;26;19050;2959;4
"2934";"2006";"3159357";"Santa Rita de Minas - MG";2079;1807;5961;1851;5567844,68;717;216;17;8110;210;94;60;126;16359;5749;4
"2935";"2006";"3159407";"Santa Rita de Ibitipoca - MG";3204;2179;448;390;6168232,25;705;104;15;153;221;13;14;38;30164;2944;4
"2936";"2006";"3159506";"Santa Rita do Itueto - MG";5136;3560;8293;3030;111250774,88;1361;204;62;14994;453;236;199;198;42680;16545;9
"2937";"2006";"3159605";"Santa Rita do Sapucaí - MG";5741;5486;19876;4768;56677448,8100001;872;857;124;20906;283;139;228;230;74492;22186;9
"2938";"2006";"3159704";"Santa Rosa da Serra - MG";2858;4591;7167;3848;40599688,4299999;957;479;83;9779;418;373;218;347;43338;8575;9
"2939";"2006";"3159803";"Santa Vitória - MG";4597;18743;1949;5116;26014994,19;1907;2074;509;1545;338;212;471;298;374955;38073;9
"2940";"2006";"3159902";"Santo Antônio do Amparo - MG";11003;25281;35291;24720;15231150,66;975;763;226;133899;425;309;257;313;197091;32760;9
"2941";"2006";"3160009";"Santo Antônio do Aventureiro - MG";534;1055;379;329;563787,22;716;600;39;1056;163;38;167;78;13148;3945;4
"2942";"2006";"3160108";"Santo Antônio do Grama - MG";1381;2298;988;514;7899911,03;373;444;12;1329;136;57;41;51;17817;4644;4
"2943";"2006";"3160207";"Santo Antônio do Itambé - MG";365;406;108;62;440366,85;651;44;6;69;67;2;24;7;6818;2616;4
"2945";"2006";"3160405";"Santo Antônio do Monte - MG";11258;14388;4631;1236;16397887,6;1845;1138;207;4628;474;34;524;204;173567;36356;9
"2946";"2006";"3160454";"Santo Antônio do Retiro - MG";2620;202;524;177;1314094,47;2745;679;10;895;280;147;60;69;8103;1690;4
"2948";"2006";"3160603";"Santo Hipólito - MG";4749;1739;1620;872;180303,89;283;468;67;303;70;17;35;21;14892;6652;4
"2949";"2006";"3160702";"Santos Dumont - MG";4835;1648;263;608;2928468,83;1242;573;32;5463;316;46;171;129;25403;4773;4
"2950";"2006";"3160801";"São Bento Abade - MG";1723;37071;39311;36784;2366614,35;154;176;61;5168;53;38;31;33;25163;9745;4
"2951";"2006";"3160900";"São Brás do Suaçuí - MG";752;623;350;198;9062191,79;256;91;9;324;128;12;59;78;3625;1633;4
"2952";"2006";"3160959";"São Domingos das Dores - MG";1990;2061;4284;1988;5179818,7;899;76;21;6608;338;205;158;295;23064;7309;4
"2953";"2006";"3161007";"São Domingos do Prata - MG";4018;2103;1440;969;1971035,75;1824;227;39;3167;570;54;334;235;34829;14761;4
"2955";"2006";"3161106";"São Francisco - MG";16595;11164;3764;1926;11622600,21;10328;1133;152;8166;146;229;196;33;67691;19235;6
"2956";"2006";"3161205";"São Francisco de Paula - MG";3072;4358;11070;3388;11744318;1158;698;110;9863;457;199;144;374;43189;15747;9
"2957";"2006";"3161304";"São Francisco de Sales - MG";4455;4250;3443;2479;37523733,18;457;702;179;9152;168;36;118;138;147618;19724;4
"2958";"2006";"3161403";"São Francisco do Glória - MG";1610;3280;4909;2762;4021744,28;922;513;6;5133;279;35;71;145;21829;3812;4
"2959";"2006";"3161502";"São Geraldo - MG";1203;1838;1471;703;632041,22;1209;805;26;5188;330;77;150;105;12942;4215;4
"2960";"2006";"3161601";"São Geraldo da Piedade - MG";766;456;373;142;959115,89;499;74;9;1389;20;4;32;8;7950;10940;4
"2961";"2006";"3161650";"São Geraldo do Baixio - MG";565;739;248;174;771309,06;595;146;5;199;47;16;143;13;12592;2053;4
"2962";"2006";"3161700";"São Gonçalo do Abaeté - MG";9771;18121;19008;16907;11264007,19;741;690;284;22033;162;31;135;94;86776;14311;9
"2963";"2006";"3161809";"São Gonçalo do Pará - MG";642;5832;563;298;477338,34;702;379;51;321;206;24;117;108;40665;4161;4
"2964";"2006";"3161908";"São Gonçalo do Rio Abaixo - MG";1145;4689;543;585;256066,5;452;251;24;234;173;14;131;69;29111;4388;4
"2966";"2006";"3162104";"São Gotardo - MG";7883;13274;9479;6701;31925985,76;1395;865;220;18383;548;198;319;425;194062;29455;9
"2967";"2006";"3162203";"São João Batista do Glória - MG";10213;8302;2358;3696;10799516,27;406;489;145;14093;194;63;216;156;137190;17111;4
"2968";"2006";"3162252";"São João da Lagoa - MG";2834;1107;544;398;1195719,52;1753;577;69;382;318;52;203;52;12765;3530;4
"2969";"2006";"3162302";"São João da Mata - MG";1661;1467;901;919;1841240,83;587;359;64;5409;190;88;92;137;17188;4860;4
"2970";"2006";"3162401";"São João da Ponte - MG";11605;8971;1395;904;3941991,53;9483;972;116;568;105;214;121;26;43022;12228;6
"2972";"2006";"3162500";"São João del Rei - MG";9438;11004;4985;5140;5729401,84;1880;1311;180;7100;695;96;126;343;169726;17556;9
"2973";"2006";"3162559";"São João do Manhuaçu - MG";4317;9506;15035;9447;21265062,49;1992;250;29;14587;607;99;114;424;58541;16919;9
"2974";"2006";"3162575";"São João do Manteninha - MG";1133;411;303;62;1428493,2;659;84;10;507;30;11;29;19;5104;2838;4
"2975";"2006";"3162609";"São João do Oriente - MG";551;638;116;281;16802095,36;284;196;13;22;60;67;41;20;21360;2699;4
"2976";"2006";"3162658";"São João do Pacuí - MG";1563;741;250;261;3938903,44;1237;308;39;190;55;9;184;4;10591;2550;4
"2977";"2006";"3162708";"São João do Paraíso - MG";5070;541;2152;291;1347422,33;7073;335;51;2449;1007;107;125;199;40493;5876;6
"2978";"2006";"3162807";"São João Evangelista - MG";3380;2209;688;726;3476523,35000001;1975;489;47;638;419;33;87;68;35925;12013;4
"2979";"2006";"3162906";"São João Nepomuceno - MG";1496;2355;1535;919;840126,34;766;865;75;863;316;34;151;150;28902;5121;4
"2980";"2006";"3162922";"São Joaquim de Bicas - MG";627;540;515;503;5376517,09;509;73;13;63;124;84;70;54;17149;10924;4
"2981";"2006";"3162948";"São José da Barra - MG";9027;7929;10656;6607;25060189,17;510;660;149;28593;237;157;204;226;120643;19856;9
"2984";"2006";"3163102";"São José da Varginha - MG";1195;9700;751;1231;1628918,57;527;407;113;148;166;53;165;73;181160;20545;4
"2985";"2006";"3163201";"São José do Alegre - MG";477;919;928;552;2829472,73;350;167;37;1328;125;59;36;65;7699;2496;4
"2986";"2006";"3163300";"São José do Divino - MG";797;676;18;53;379450,12;525;60;14;21;10;5;12;1;13838;3062;4
"2987";"2006";"3163409";"São José do Goiabal - MG";1075;12544;687;12071;107316,05;695;164;16;1066;123;14;76;14;16986;1860;4
"2988";"2006";"3163508";"São José do Jacuri - MG";6916;776;192;153;196808,51;1999;362;16;649;242;23;76;17;18226;4955;4
"2989";"2006";"3163607";"São José do Mantimento - MG";882;542;1035;428;2349769,79;696;258;6;1912;160;52;63;65;10208;1401;4
"2990";"2006";"3163706";"São Lourenço - MG";117;380;404;109;14495054,64;85;60;7;241;27;8;20;23;4059;779;4
"2991";"2006";"3163805";"São Miguel do Anta - MG";3495;1788;3422;1485;8670523,70999999;1277;619;33;7160;670;210;128;458;27575;8061;9
"2992";"2006";"3163904";"São Pedro da União - MG";8213;16528;22494;15611;31193898,0200001;1893;1361;312;18180;796;607;417;590;84013;18952;8
"2993";"2006";"3164001";"São Pedro dos Ferros - MG";4754;3871;17869;3211;6422426,84;533;427;58;8869;142;22;111;32;37985;11317;4
"2994";"2006";"3164100";"São Pedro do Suaçuí - MG";1146;1213;235;171;6705584,88;850;239;12;191;162;25;53;22;14936;3587;4
"2995";"2006";"3164209";"São Romão - MG";5721;3995;4621;3858;11626871,75;769;226;84;2734;12;11;247;6;51570;7860;4
"2996";"2006";"3164308";"São Roque de Minas - MG";5644;10033;10628;5531;257754785,54;1751;746;215;15397;471;180;351;370;124775;25806;9
"2997";"2006";"3164407";"São Sebastião da Bela Vista - MG";3198;3871;7731;2731;3533667,01;456;524;115;9569;238;135;172;213;27233;7044;4
"2998";"2006";"3164431";"São Sebastião da Vargem Alegre - MG";1321;669;1415;518;6927114,5;606;55;15;2537;222;81;218;81;14113;3014;4
"2999";"2006";"3164472";"São Sebastião do Anta - MG";2284;2064;4575;1966;2369494,52;976;121;43;7975;298;164;98;173;38454;7894;4
"3000";"2006";"3164506";"São Sebastião do Maranhão - MG";4638;1365;973;313;2243966,23;3797;159;10;6154;348;48;50;29;22475;4898;4
"3001";"2006";"3164605";"São Sebastião do Oeste - MG";1326;28845;1373;638;13884063,69;1443;432;95;731;315;61;184;168;50463;10334;4
"3002";"2006";"3164704";"São Sebastião do Paraíso - MG";24587;25978;54299;23313;67755374,9699999;1721;2363;732;66285;738;532;622;566;294157;72298;8
"3004";"2006";"3164902";"São Sebastião do Rio Verde - MG";617;607;208;91;529351,46;793;72;13;84;51;1;8;21;10489;1146;4
