"";"salarios";"pessoal_mulheres";"uso_adubos";"uso_conservacao";"intensidade_agrotoxico";"despesas_lavouras";"receitas_lavouras";"receitas_estabelecimentos";"producao";"pib_agro/pib"
"105";-0,0296451500512752;9,87729637711718;2,37816648710705;7,4635952436774;-0,139421178920011;-0,182643511684558;0,270075440644843;8,3127053266819;0,702637119691271;-0,43548062997158
"106";-0,177380883906793;5,74522726733691;1,59572880473174;5,55733019186113;-0,139418920151482;-0,0850483838735542;0,442432019933526;5,29029394398952;0,336717800335426;2,64709400081805
"107";0,848877279548209;1,33560999254056;-0,609322845598687;-0,109593805715138;-0,0437296195166947;-0,336298162619462;-0,336435461974575;0,581377009754783;0,534347609915723;0,962675387374963
"108";-0,210305996419676;7,97222087710882;0,0177504165920528;2,16409194769837;-0,139300602398817;-0,270123267362408;-0,0370404156218297;3,18971803301831;0,0666167736739913;1,68046722660008
"109";-0,416653457282861;0,486916794073007;-0,792765173045531;-0,552659945876517;-0,139407502741815;-0,352904932381924;-0,324021326709592;0,0685745451579751;-0,35661310438963;-0,555764528461432
"110";0,671885949536205;3,34169791995273;-0,221847725379334;1,1039751586781;-0,139200013112005;-0,0729248815385286;0,321919303087521;2,57919093371445;1,13192224025879;-0,622357601669186
"111";-0,484212772118457;-0,62516394874654;-0,603707264146233;-0,749338086143275;-0,139413649350297;-0,365261938228795;-0,379334483663312;-0,692065652819608;-0,511444640369264;-1,27619641917082
"112";-0,0741820198015266;1,67640892985622;-0,654247497218322;0,687925246575343;-0,139353293904658;-0,300030397159597;-0,251057500187165;1,27753909823493;-0,147284385874888;0,537125632959323
"113";-0,439625635020858;3,93738802922194;1,2232285683856;3,51598399975175;-0,138971445100081;-0,315011982479614;-0,137664442014134;2,53889211527855;-0,201009158518903;0,273978253064727
"114";-0,350752964909747;1,09299135849588;0,603642748131461;-0,486740349413482;-0,139108025175588;-0,311939076263725;-0,253628689229796;0,962200843974024;-0,221384993164245;1,04321140211067
"115";-0,496779608955435;0,704046310922324;-0,833946103696863;-0,185239244279276;-0,13941114341583;-0,342780220108297;-0,200278327291718;-0,0392247941580533;-0,364083492022469;1,69051092733729
"116";-0,306467431896235;2,87156531390508;1,03978624093875;1,42384729889217;-0,139420251371556;-0,251358925150492;-0,143060317610641;1,5253768316157;-0,177554960365991;0,803734830067503
"117";-0,403583946972404;-0,11254948070663;-0,646760055281717;-0,25764273547638;-0,11194045145762;-0,208160775459049;-0,167714761275753;-0,498631324327296;-0,34976853790943;0,611415131649724
"118";-0,428164679825533;-0,70918363135345;-0,519473542359417;-0,525643717817896;-0,139405254524374;-0,366476156490393;-0,379283784161063;-0,773670760152303;-0,305352150157352;-1,26888814829381
"119";-0,0812697157775824;0,0705945465488809;-0,687940985933049;-0,238191051274173;-0,134508115016256;-0,350681978949153;-0,367463557350997;0,243874405354133;-0,0327816670557787;0,876884412088815
"120";-0,0637264115531606;-0,332511121688765;0,513793444892191;0,422085562478516;-0,139419168762293;-0,145964780043845;-0,01485576199485;0,106858422672079;-0,159349766655473;-0,162122370122181
"121";0,158002857598486;3,56449168506768;2,24526439273229;3,02753059645189;-0,138933585199517;-0,167587205240751;0,0111168687287377;3,50404881681832;0,0270490903477562;-0,143706278875622
"122";-0,0246686826638318;1,32333745463168;-0,242438190705001;-0,479175805557069;-0,139280220573515;-0,277912944517578;-0,119637147571577;0,779848690551583;0,0840777476354263;1,14457726719702
"123";-0,270073872416345;-0,239995066683404;-0,785277731108925;-0,343014016141621;-0,0965649419413412;-0,301571520337779;-0,366666850887084;-0,395869337315755;-0,243869450431989;0,996938173755387
"124";0,076519487547518;2,33440577004742;0,234886232753623;0,547440860670515;-0,139229229786346;-0,329405138949779;-0,259024564826303;1,33697985542788;-0,0708778249690548;0,24529132426691
"125";-0,444602102408301;1,43190221305634;-0,373468424595603;3,19719250866003;-0,139418417236481;-0,321101754068548;-0,0723055408290658;1,97269371625418;-0,159501993422331;2,89421018388281
"126";-0,4337946227285;0,0441613879759205;-0,701044009322109;-0,0944647180023109;-0,13941958527192;-0,34549820098618;-0,322442399353836;0,761714222255429;-0,369997783816316;0,24544869536647
"127";-0,455761453519538;-0,0049287636595773;-0,701044009322109;-0,546176051142448;-0,139349458737217;-0,308231040495616;-0,207984651633575;-0,212509713432417;-0,344756330659925;1,02593283421672
"128";-0,191355206469513;15,8898959110881;2,24526439273229;10,8244140141698;-0,139419071321017;-0,247781651349017;0,67686651833316;11,7955307100044;0,237939542729892;0,811022701145273
"129";-0,032711458239498;-0,0332500049877491;-0,0758426076155203;-0,113916402204518;-0,133973306771107;-0,340183661056574;-0,330851273941143;0,121970479585541;0,254165788471257;-1,17881557358621
"130";-0,429823502288014;-0,116325646217053;-0,0365335374483396;-0,207932875848518;-0,13920784457744;-0,350448475437308;-0,34399693059572;-0,214524654354212;-0,458424621275517;-1,10927366441852
"131";0,0138361054046699;1,05522970339165;2,15728694997718;1,6151221935472;-0,139391599295255;-0,125939518867963;0,118947467226444;1,23623280933813;0,0371129710455803;0,22047402218141
"132";-0,100522109811833;-0,040802336008595;0,790828796546607;-0,118238998693897;-0,139307095713249;-0,270057886379091;-0,182395888569873;0,127007831890028;-0,0571379497530338;-1,10049829956846
"133";-0,208848243346587;0,900406917464316;-0,790893312561379;-0,474853209067689;-0,139352461041693;-0,362992284093656;-0,378820245854786;0,673056821696452;-0,280386960392665;1,41194624945124
"134";-0,490697259926338;-0,0417463773862007;-0,792765173045531;-0,684499138802586;-0,139392406265314;-0,356818451240457;-0,373634411053311;-0,579228961199093;-0,520347087216247;-0,100020690748155
"135";0,0564125486083526;2,58174461098012;0,766494610252638;0,902974421921963;-0,127125731654843;-0,262156127538235;-0,210324071523067;2,06638846911764;-0,0667169600082737;-0,287855302115787
"136";-0,0974558016236105;0,485972752695401;0,0177504165920528;0,95160363242748;-0,13941296210702;-0,25018206745079;-0,223730468474924;0,198538234613748;-0,333970782326627;0,178291089216897
"137";0,924680439348862;0,151782105022974;-0,744096800457593;-0,805531840505206;0,0738434061269756;-0,263986795071105;-0,110431566520356;-0,303182054913188;0,701475685840429;3,34431608424274
"138";0,242250931753589;-0,463732873175961;-0,70291586980626;-0,812015735239275;-0,130184720630337;-0,365728945252487;-0,388931175160455;-0,669901302679864;0,536281453657658;-0,768323287069051
"139";-0,389961495841119;-0,151255177188465;-0,156332608434033;-0,80877378787224;-0,139343702480722;-0,343209866570093;-0,316423644158269;-0,432138273908063;-0,427421103092136;0,370628588226338
"140";0,485595160264838;-0,420306969806097;-0,188154236664608;-0,529966314307275;-0,117146715164119;1,21935827413903;1,05504859118094;-0,482511796952936;1,01015210282932;0,226285066851735
"141";0,00745215229148492;2,05402548089851;-0,491395635097145;0,658747720272032;-0,136792038471822;-0,352101680301175;-0,368390633963551;1,57172047281699;0,123278959115522;0,46290264207405
"142";-0,294101664448648;0,374575870137925;0,830137866713788;1,22392721125838;-0,139386772829481;-0,0902321618365274;-0,18643012039169;0,896715264015689;-0,321420531103458;0,865694967824548
"143";-0,140132779521989;0,350974835697782;-0,513857960906963;-0,425143349439827;-0,138281902598854;-0,328657927711873;-0,272829315010117;0,310367455773366;0,0213603196899945;0,493789081416158
"144";-0,0805157055673637;0,371743746005108;1,65188461925628;1,94904277235175;-0,139399111625359;-0,208739864168426;-0,00425232323876176;1,15664264292723;-0,224796000347542;0,0192561159062712
"145";-0,143902830573083;2,64405134190209;0,568077398932583;1,74588073735093;-0,139422400122345;-0,187182819954837;0,17683905600883;2,83911831262599;-0,036474575659182;0,738490811142635
"146";-0,444903706492388;-0,316462418269467;-0,583116798820567;-0,617498893217206;-0,139367226897232;-0,353026354208084;-0,321920918759274;-0,447250330821525;-0,397567742702793;1,37741678616532
"147";-0,107810875177281;0,994811055224888;-0,0365335374483396;1,6367351759941;-0,137638331478916;-0,219303563044323;0,0860290046947354;1,01458930794069;0,16390659178136;-0,220529257411224
"148";-0,330093085149754;1,70661825393961;0,0308534399811131;1,02292647450224;-0,139391879285029;-0,314843859951085;-0,0613399627711986;1,24731498440801;-0,23952816856234;-0,103653581674469
"149";-0,146516732635174;0,700270145411901;-0,508242379454508;0,460988930882929;-0,139291899719063;-0,343751594717575;-0,321116969509325;0,516898900257346;-0,289565670631353;-0,587391467168477
