"";"Ano";"Município (Código)";"Município";"area_lavouras";"despesa_insumos";"despesa_lavouras";"CR_sicor";"pessoal_ocupado";"qtde_maquinas";"qtde_tratores";"receita_lavouras";"uso_adubos";"uso_agrotoxicos";"uso_assistencia_tecnica";"uso_corretivos";"producao";"pib_agro";"cluster"
"2118";"2017";"2923803";"Paripiranga - BA";18303,5;20027;35803;26386770,29;11959;1425;645;69081;4259;3119;531;58;48951;75027;3
"2120";"2017";"2924009";"Paulo Afonso - BA";6902,9;9392;4403;2225309,95;4550;64;48;9043;314;134;101;26;33263;25585;2
"2124";"2017";"2924306";"Piatã - BA";2201,1;3172;3713;2803312,49;5157;46;31;12499;1052;68;68;351;12804;9312;2
"2126";"2017";"2924504";"Pindaí - BA";5310,1;5388;2151;3818853,06;5503;50;38;6107;1088;1786;135;13;16155;11005;3
"2127";"2017";"2924603";"Pindobaçu - BA";880,7;2124;1003;1369233,63;2316;46;36;4208;228;48;106;16;9459;6857;2
"2128";"2017";"2924652";"Pintadas - BA";2619,2;4934;1244;5226406,84;3728;36;29;4664;506;85;250;10;55362;12461;2
"2129";"2017";"2924678";"Piraí do Norte - BA";8605,4;2760;11213;2532264,21;4746;4;4;59080;1325;888;241;552;21864;18935;3
"2132";"2017";"2924900";"Planaltino - BA";2897,1;1411;1210;5408436,15;2229;42;35;5495;630;503;9;342;16124;9417;2
"2133";"2017";"2925006";"Planalto - BA";4248,9;4781;6970;11651360,84;4801;149;114;17765;610;291;123;250;21733;25084;2
"2134";"2017";"2925105";"Poções - BA";4756,9;4266;4033;6895611,02;6611;99;72;13612;733;256;386;248;18723;17803;2
"2136";"2017";"2925253";"Ponto Novo - BA";2566,4;2627;2794;1263038,33;4719;54;48;6296;376;138;201;53;9650;8915;2
"2137";"2017";"2925303";"Porto Seguro - BA";13754;32069;87449;33554495,86;6608;697;509;119321;1026;389;295;629;143913;95167;3
"2139";"2017";"2925501";"Prado - BA";11831,2;23182;42235;33353021,65;7107;530;397;72185;719;311;289;535;151898;158004;3
"2140";"2017";"2925600";"Presidente Dutra - BA";10258,1;1972;6957;1922122,88;5273;155;86;26040;474;257;108;13;11724;8121;2
"2141";"2017";"2925709";"Presidente Jânio Quadros - BA";3099,4;4007;1764;1972753;4393;12;11;5001;993;265;104;23;10038;7793;2
"2142";"2017";"2925758";"Presidente Tancredo Neves - BA";19770;12258;39424;5758719,64;13694;132;95;113671;2897;1099;401;1474;69308;44228;3
"2144";"2017";"2925907";"Quijingue - BA";9464,6;10638;3531;7154135,97;10426;230;130;13544;938;163;197;18;23683;21557;2
"2145";"2017";"2925931";"Quixabeira - BA";1197,7;2944;667;1573796,85;2050;5;5;2241;502;20;163;5;8595;4255;2
"2149";"2017";"2926202";"Riachão das Neves - BA";161996;327524;477915;191645124,48;6460;1252;685;641415;257;462;147;142;604883;369966;5
"2150";"2017";"2926301";"Riachão do Jacuípe - BA";2770,7;13462;1353;9455843,16;5878;53;45;4132;705;68;377;7;83675;24157;2
"2151";"2017";"2926400";"Riacho de Santana - BA";5457,4;8387;1485;8699260,83;10564;88;74;5505;375;2231;170;21;27886;32099;3
"2152";"2017";"2926509";"Ribeira do Amparo - BA";7819,2;11917;23810;2562560,33;6902;149;104;13645;820;206;122;38;18880;42520;2
"2153";"2017";"2926608";"Ribeira do Pombal - BA";8746;18433;8115;8133220,48;11208;254;136;22406;2809;635;223;378;36902;25939;3
"2154";"2017";"2926657";"Ribeirão do Largo - BA";4625,6;5991;6065;14377359,3;3901;156;98;12309;355;185;113;195;36985;31076;2
"2155";"2017";"2926707";"Rio de Contas - BA";3227,8;2993;5890;2397994,99;3066;27;25;22321;1089;248;44;137;19256;24417;2
"2156";"2017";"2926806";"Rio do Antônio - BA";4794,2;7655;2276;2667577,12;5895;11;8;7701;1744;607;120;31;12013;8167;3
"2158";"2017";"2927002";"Rio Real - BA";20137,6;16282;36521;11875505,87;8525;496;412;94324;2872;2178;373;166;91996;488218;3
"2159";"2017";"2927101";"Rodelas - BA";3106,1;12856;19050;866903,25;2684;36;36;34542;844;810;142;263;25799;18397;2
"2160";"2017";"2927200";"Ruy Barbosa - BA";1407,1;4393;1288;5686335,2;4699;88;69;3524;251;36;58;21;21329;17506;2
"2163";"2017";"2927507";"Santa Bárbara - BA";1309,3;3116;503;3129672,09;4050;22;13;2417;704;45;104;9;7201;7140;2
"2164";"2017";"2927606";"Santa Brígida - BA";6259,8;7294;3818;1872074,24;5843;72;42;6873;164;100;264;39;16522;11522;2
"2165";"2017";"2927705";"Santa Cruz Cabrália - BA";13666,1;14015;37604;10185204,02;4192;299;247;41958;609;93;176;359;178582;68816;2
"2168";"2017";"2928000";"Santaluz - BA";15587,4;9146;6740;14320265,81;7421;64;63;39633;1465;63;455;10;65577;21036;3
"2169";"2017";"2928059";"Santa Luzia - BA";7742,4;2609;8101;3620120,94;2366;66;55;18337;349;189;57;218;15658;12269;2
"2170";"2017";"2928109";"Santa Maria da Vitória - BA";8019,4;7301;6899;10535041,73;7415;115;88;13648;478;354;134;36;31027;34394;2
"2171";"2017";"2928208";"Santana - BA";4243,5;7419;7703;5353751,7;7212;132;88;30487;508;434;203;85;49356;36098;2
"2172";"2017";"2928307";"Santanópolis - BA";596,7;2081;1109;1242594,1;2940;32;32;4303;601;46;154;7;9092;2734;2
"2174";"2017";"2928505";"Santa Terezinha - BA";1104,3;1176;714;3630716,57;1756;36;32;2248;204;10;60;25;4651;6237;2
"2175";"2017";"2928604";"Santo Amaro - BA";7059,8;4351;8861;13475365;9675;59;49;36022;2647;171;1418;276;63937;52771;3
"2176";"2017";"2928703";"Santo Antônio de Jesus - BA";4233,9;7123;7104;1549420,12;7666;96;78;29186;1892;174;123;390;24871;57998;3
"2177";"2017";"2928802";"Santo Estêvão - BA";3390,5;4092;3027;1863501,42;12810;19;17;23230;2015;988;81;52;12595;7587;3
"2178";"2017";"2928901";"São Desidério - BA";560349,1;1018507;1549075;711781416,84;12243;3210;1683;2237415;802;428;281;328;2432655;1502251;1
"2179";"2017";"2928950";"São Domingos - BA";3614,5;5758;1726;2138104,29;2031;15;14;8674;214;28;285;8;18206;6591;2
"2181";"2017";"2929057";"São Félix do Coribe - BA";5056,3;24317;27930;10623040,24;3492;254;209;24079;232;244;63;41;42714;39972;2
"2183";"2017";"2929206";"São Francisco do Conde - BA";570,1;571;1150;21196864,58;1118;27;24;2493;117;31;34;8;9541;12444;2
"2184";"2017";"2929255";"São Gabriel - BA";16443,5;3030;2925;3362134,66;4281;380;217;14533;223;68;78;10;9521;5308;2
"2185";"2017";"2929305";"São Gonçalo dos Campos - BA";1271,2;8678;3467;2937405,45;5215;64;45;12515;1455;46;93;76;34710;19831;2
"2187";"2017";"2929370";"São José do Jacuípe - BA";1405,5;5792;1050;2409632,94;1945;29;26;2410;466;38;124;16;15562;10085;2
"2188";"2017";"2929404";"São Miguel das Matas - BA";5498,4;3981;9113;1224161,21;5844;76;72;37919;1426;670;91;556;26038;19343;3
"2189";"2017";"2929503";"São Sebastião do Passé - BA";1215,9;3548;2646;255973,3;3041;62;48;8467;635;58;68;81;18161;18839;2
"2190";"2017";"2929602";"Sapeaçu - BA";2632,1;1856;4954;2159940,34;4138;53;46;19241;1154;225;93;274;12384;19654;2
"2191";"2017";"2929701";"Sátiro Dias - BA";3973,7;3931;4004;3841278,37;6526;145;92;10233;1772;365;136;66;15949;28836;3
"2193";"2017";"2929800";"Saúde - BA";1091,1;1808;1364;2261821,98;1934;30;28;3332;313;23;70;18;5262;5209;2
"2194";"2017";"2929909";"Seabra - BA";4888;6232;4154;3792104,57;8673;30;25;18416;946;398;63;150;25180;17235;2
"2195";"2017";"2930006";"Sebastião Laranjeiras - BA";5228;4474;5585;1567477,7;3455;247;143;10040;428;1098;91;41;18760;13665;2
"2196";"2017";"2930105";"Senhor do Bonfim - BA";1538,2;4358;1046;2871442,9;3294;53;45;3898;274;22;146;12;18033;10867;2
"2197";"2017";"2930154";"Serra do Ramalho - BA";11753;18982;21054;10320400,75;7536;108;92;50362;146;643;82;27;90087;53642;2
"2198";"2017";"2930204";"Sento Sé - BA";1574,1;4911;8008;10976334,79;5107;85;79;17657;262;96;213;82;29550;39734;2
"2199";"2017";"2930303";"Serra Dourada - BA";3203,7;6093;540;4538136,62;6090;58;37;1907;180;724;60;26;31752;26988;2
"2203";"2017";"2930709";"Simões Filho - BA";610,5;877;971;103701,32;783;5;5;3595;217;8;27;30;6099;6327;2
"2205";"2017";"2930766";"Sítio do Quinto - BA";11443,8;8848;6509;5507675,65;7043;266;185;15422;1270;370;152;22;25463;9834;2
"2206";"2017";"2930774";"Sobradinho - BA";1505;3041;6200;1766343,98;1493;41;33;13406;372;202;114;100;11684;18504;2
"2207";"2017";"2930808";"Souto Soares - BA";9290,7;2787;4611;2027463,53;6338;135;88;22292;357;81;49;19;11482;6529;2
"2209";"2017";"2931004";"Tanhaçu - BA";5792,4;10542;7047;5340045,82;6337;43;42;19705;1700;1552;84;63;24822;21813;3
"2212";"2017";"2931202";"Taperoá - BA";8922,4;2779;17766;4063179,9;4910;26;25;29844;1124;377;173;564;23123;28762;3
"2213";"2017";"2931301";"Tapiramutá - BA";2064,9;3329;2727;3420229,17;2078;124;85;7385;433;72;26;92;15525;15877;2
"2214";"2017";"2931350";"Teixeira de Freitas - BA";4843,6;18151;21359;26682450,85;3780;347;217;50441;374;156;294;197;80209;82440;2
"2216";"2017";"2931509";"Teofilândia - BA";3594,6;3339;2009;2192959,48;5598;48;41;8782;828;156;53;12;13690;6718;2
"2217";"2017";"2931608";"Teolândia - BA";11544,3;3743;8667;752953,97;6327;9;9;40977;1132;497;113;775;40122;48534;3
"2219";"2017";"2931806";"Tremedal - BA";4375,7;3241;1806;3342712,3;6883;36;31;6744;270;41;43;29;11330;12152;2
"2220";"2017";"2931905";"Tucano - BA";17808,7;11917;4436;16449934,03;11836;625;339;11143;762;84;242;89;41783;26517;3
"2221";"2017";"2932002";"Uauá - BA";4256;10269;1131;4964630,81;6942;14;13;3849;1268;23;635;7;16312;11906;2
"2222";"2017";"2932101";"Ubaíra - BA";7654;2930;6672;3561529,57;6370;63;47;30722;1185;274;68;710;26407;21722;3
"2223";"2017";"2932200";"Ubaitaba - BA";2366,9;1113;1236;474459,93;1031;6;4;4328;77;26;58;59;12741;10727;2
"2224";"2017";"2932309";"Ubatã - BA";6055,4;732;3918;1375903,05;1597;5;5;15242;206;20;38;142;7976;12178;2
"2225";"2017";"2932408";"Uibaí - BA";10863,9;3499;3634;1680024,4;2748;132;88;15153;172;58;61;12;11740;9845;2
"2226";"2017";"2932457";"Umburanas - BA";9389,4;1066;1485;1089829,35;3283;38;33;11615;63;22;29;10;10282;4569;2
"2227";"2017";"2932507";"Una - BA";18870,2;4716;27015;8122177,63;5379;152;132;52923;681;301;83;499;47608;50743;2
"2228";"2017";"2932606";"Urandi - BA";3524,5;7244;4176;4266721,91;5383;56;38;8938;765;1549;72;23;20998;15091;3
"2229";"2017";"2932705";"Uruçuca - BA";8737,9;2220;16505;2449957,71;4534;26;25;28180;250;134;168;207;24953;34305;2
"2230";"2017";"2932804";"Utinga - BA";2458,9;6738;9796;3913418,64;2917;58;47;12676;404;176;53;106;18570;19533;2
"2231";"2017";"2932903";"Valença - BA";22419,7;14620;25868;8382980,49;15942;209;186;107792;4014;1160;567;2280;79795;100355;3
"2232";"2017";"2933000";"Valente - BA";8184,2;4320;4387;4084814,57;3233;31;30;16834;896;51;323;4;18985;9754;2
"2233";"2017";"2933059";"Várzea da Roça - BA";3671,3;4539;2673;3395182,45;6178;29;25;6067;570;390;138;38;14594;8534;2
"2235";"2017";"2933158";"Várzea Nova - BA";9687,7;5063;6566;714834,38;4386;95;82;14978;201;65;110;32;22849;14728;2
"2236";"2017";"2933174";"Varzedo - BA";2427;20989;3865;2116495,68;3342;48;36;17964;813;13;40;172;48669;27967;2
"2239";"2017";"2933307";"Vitória da Conquista - BA";23216,2;19064;19451;21102669,55;18899;686;498;54586;2187;472;470;757;104184;93647;3
"2240";"2017";"2933406";"Wagner - BA";1233,4;3469;7271;500458,94;1377;56;40;14982;387;139;84;49;16023;10107;2
"2241";"2017";"2933455";"Wanderley - BA";7733;8029;4070;8801029,02;5349;239;135;15648;146;854;106;29;36422;33606;2
"2242";"2017";"2933505";"Wenceslau Guimarães - BA";20228,3;7244;15969;2918085,21;9739;26;25;62573;2190;1190;198;1252;54427;90169;3
"2243";"2017";"2933604";"Xique-Xique - BA";5731,6;2935;2659;6354785,79;7195;39;33;6216;298;101;105;23;11882;48860;2
"2244";"2017";"3100104";"Abadia dos Dourados - MG";6979,2;35343;11610;28495426,54;2779;358;216;17895;502;205;121;166;77055;33304;2
"2246";"2017";"3100302";"Abre Campo - MG";4897,6;37050;18370;14838737,09;5355;71;65;26816;996;290;182;589;83931;30077;3
"2248";"2017";"3100500";"Açucena - MG";1493,1;9173;1362;6393320,71;1905;32;26;3851;588;10;20;23;29948;15239;2
"2249";"2017";"3100609";"Água Boa - MG";6291,4;15403;15589;17996447,31;4777;285;167;22555;951;489;291;366;75598;29944;3
"2251";"2017";"3100807";"Aguanil - MG";2816,6;7645;8696;20044979,96;1183;211;137;12093;253;131;149;134;28242;15318;2
"2252";"2017";"3100906";"Águas Formosas - MG";4600,1;5875;2509;13832131,69;3703;17;11;5734;47;11;45;55;25629;11265;2
"2253";"2017";"3101003";"Águas Vermelhas - MG";7350,6;5983;6368;6000950,25;2186;117;94;17538;270;46;33;87;188600;48131;2
"2254";"2017";"3101102";"Aimorés - MG";3215;15022;6979;27242545,06;4437;230;185;11198;606;229;146;314;60975;40910;2
"2255";"2017";"3101201";"Aiuruoca - MG";3302,7;20015;4681;6695494,53;1327;285;164;21641;308;103;135;145;47980;18004;2
"2258";"2017";"3101508";"Além Paraíba - MG";1150,3;4080;1229;5646764,5;1122;140;82;2130;211;28;121;48;23197;7175;2
"2259";"2017";"3101607";"Alfenas - MG";30370,9;165340;242561;82530132;5837;1600;910;270240;654;478;600;424;308674;112695;5
"2261";"2017";"3101706";"Almenara - MG";2519,4;3893;1834;12438120,94;4794;81;47;7853;246;70;128;36;33012;14637;2
"2262";"2017";"3101805";"Alpercata - MG";669,6;2938;2061;6763657,71;598;53;30;3223;109;47;19;34;14684;5146;2
"2263";"2017";"3101904";"Alpinópolis - MG";13162,9;69715;67415;64262089,44;5788;863;543;75358;905;799;777;561;144029;65740;3
"2264";"2017";"3102001";"Alterosa - MG";8810,1;19506;33895;14027165,59;3107;702;479;55300;1117;912;530;771;79092;45866;3
"2270";"2017";"3102506";"Amparo do Serra - MG";1082,5;4152;1716;1235349,02;1032;29;23;4995;363;240;152;139;12154;5793;2
"2271";"2017";"3102605";"Andradas - MG";12581;37431;34800;31122901,61;6604;1113;886;62419;1424;1108;340;987;144191;70351;3
"2272";"2017";"3102704";"Cachoeira de Pajeú - MG";1061,8;1652;1485;2582855,45;1964;32;25;5497;389;6;388;21;10002;3781;2
"2274";"2017";"3102852";"Angelândia - MG";5589,3;10928;24578;13153295,14;3740;196;129;26213;655;393;151;510;26988;15473;2
"2280";"2017";"3103405";"Araçuaí - MG";4465,5;6894;9571;10948027,58;7589;112;81;18896;800;30;207;89;33560;12812;2
"2281";"2017";"3103504";"Araguari - MG";60398,6;334009;400713;320108673,92;6247;3364;2018;330246;1318;1018;726;1038;635106;265356;4
"2283";"2017";"3103702";"Araponga - MG";5589,8;7534;15591;11654713,82;4329;211;184;36921;1346;239;151;923;40155;29099;3
"2287";"2017";"3104007";"Araxá - MG";26430,9;74146;120045;190752187,47;1613;1021;589;135534;317;185;261;242;215003;88715;5
"2288";"2017";"3104106";"Arceburgo - MG";3250,1;38614;14186;5179999,75;1037;225;144;9491;140;91;78;71;32315;13992;2
"2289";"2017";"3104205";"Arcos - MG";6044,8;23761;16254;18826510,77;1913;410;269;161281;506;110;297;168;222557;32157;2
"2290";"2017";"3104304";"Areado - MG";7856,9;18332;29520;25067171,34;2178;433;271;67331;540;375;333;368;80174;38477;2
"2291";"2017";"3104403";"Argirita - MG";530,9;2465;656;2179068,46;722;72;40;1739;148;11;206;53;8961;4089;2
"2292";"2017";"3104452";"Aricanduva - MG";1782,9;4061;4045;3469561,65;1575;39;25;7283;645;202;125;145;14095;9298;2
"2293";"2017";"3104502";"Arinos - MG";11818,5;23679;18326;44246530,34;5399;761;485;31382;410;155;385;270;84070;40528;2
"2295";"2017";"3104700";"Ataléia - MG";3809;31624;2347;13874544,69;4085;157;100;5268;445;91;268;96;58678;25660;2
"2297";"2017";"3104908";"Baependi - MG";2854;16227;10830;13174407,37;2328;216;135;14875;342;81;87;253;46466;20873;2
"2298";"2017";"3105004";"Baldim - MG";1808,7;6905;6149;1882185,32;1144;199;123;6662;213;109;148;123;24019;13436;2
"2299";"2017";"3105103";"Bambuí - MG";25935,6;67815;125943;45580759,09;4571;980;544;124100;894;413;358;512;220613;117680;3
"2301";"2017";"3105301";"Bandeira do Sul - MG";643,1;1340;2302;848448,96;417;80;50;4186;97;55;36;68;5180;2879;2
"2304";"2017";"3105608";"Barbacena - MG";4948;32043;14601;30797311,81;4081;941;663;22175;1032;695;310;804;108817;91759;3
"2308";"2017";"3106101";"Belmiro Braga - MG";939;3961;1276;1849587,07;790;103;66;1792;132;17;47;37;15696;7271;2
"2310";"2017";"3106309";"Belo Oriente - MG";599,2;3330;1013;2021204,13;1059;39;23;3678;296;36;37;57;36922;12016;2
"2311";"2017";"3106408";"Belo Vale - MG";3805,7;6037;10749;7807329,25;2592;160;128;34284;540;297;226;234;28029;13386;2
"2316";"2017";"3106804";"Bias Fortes - MG";1020,9;4881;493;1803242,92;762;19;14;1054;252;54;65;87;11792;4145;2
"2317";"2017";"3106903";"Bicas - MG";388,1;2154;422;481452,67;396;60;46;486;75;22;46;29;6397;4681;2
"2319";"2017";"3107109";"Boa Esperança - MG";29379,3;90616;161911;202530597,72;6804;2106;1253;229687;1355;1212;1157;878;310518;134397;4
"2320";"2017";"3107208";"Bocaina de Minas - MG";586,3;10003;410;974583,47;959;67;35;520;128;7;24;49;18119;7409;2
"2321";"2017";"3107307";"Bocaiúva - MG";7828,8;14005;11779;12088460,91;7379;437;284;22609;1558;152;912;381;89001;78657;3
"2323";"2017";"3107505";"Bom Jardim de Minas - MG";395,2;2833;415;758219,27;514;31;20;715;88;5;24;22;7346;37941;2
"2324";"2017";"3107604";"Bom Jesus da Penha - MG";8965,4;22671;34739;22076628,75;1959;624;372;42601;404;374;291;290;79545;38514;2
"2325";"2017";"3107703";"Bom Jesus do Amparo - MG";781,4;10284;1997;1508579,83;1047;97;56;4771;110;22;40;54;24152;7702;2
"2326";"2017";"3107802";"Bom Jesus do Galho - MG";4023,8;7538;6930;13031130,43;2661;112;79;17930;808;296;70;334;35202;22571;2
"2328";"2017";"3108008";"Bom Sucesso - MG";5639,8;31978;23236;54945016,81;1523;464;288;26773;393;237;286;259;83858;35941;2
"2329";"2017";"3108107";"Bonfim - MG";2102,5;7475;4573;4689560,74;1180;84;80;10390;423;101;145;150;20496;12038;2
"2332";"2017";"3108305";"Borda da Mata - MG";2356,2;8384;4382;7567892,62;1740;226;180;11775;469;218;263;323;33828;14804;2
"2333";"2017";"3108404";"Botelhos - MG";9385,1;26255;48149;31042550,75;3989;858;701;74875;771;670;441;427;114309;53623;3
"2334";"2017";"3108503";"Botumirim - MG";1676,2;9283;1511;2598346,67;2405;68;58;4942;483;44;157;49;11245;7350;2
"2336";"2017";"3108602";"Brasília de Minas - MG";6084,9;5873;3495;11642048,52;6740;170;126;9100;692;114;199;84;18596;12364;2
"2337";"2017";"3108701";"Brás Pires - MG";529,1;1446;515;834495,24;549;50;32;1173;120;85;41;75;32216;3357;2
"2338";"2017";"3108800";"Braúnas - MG";887,3;7467;787;2835740,33;1537;18;12;1956;318;10;153;99;17115;8510;2
"2339";"2017";"3108909";"Brazópolis - MG";3445,1;6760;4630;3662959,63;1447;175;117;16088;400;154;88;151;31779;13781;2
"2340";"2017";"3109006";"Brumadinho - MG";2468,3;11855;7581;2345047,29;1476;251;183;13613;338;118;291;152;37271;17875;2
"2341";"2017";"3109105";"Bueno Brandão - MG";4927;20676;22554;11070562,68;4397;826;663;43516;1271;998;421;967;74015;23206;3
"2344";"2017";"3109303";"Buritis - MG";112171,8;177152;256460;176647629,22;5921;1570;938;337954;945;656;361;397;467192;259045;5
"2345";"2017";"3109402";"Buritizeiro - MG";26131,9;18852;23218;58236342,18;2432;755;540;117218;323;53;159;98;193144;152502;2
"2347";"2017";"3109501";"Cabo Verde - MG";12904,4;28031;70336;60609064,82;5178;1234;666;123404;1128;996;654;786;150586;61384;3
"2349";"2017";"3109709";"Cachoeira de Minas - MG";5832,9;11938;16674;7570623,76;3478;357;219;32263;801;561;322;486;57903;24333;3
"2351";"2017";"3109907";"Caetanópolis - MG";976,4;3812;944;25927658,54;585;88;60;2774;98;35;52;61;13060;27289;2
"2352";"2017";"3110004";"Caeté - MG";1909,5;5971;4033;1067430,06;2410;105;75;11498;504;23;54;138;29724;18659;2
"2353";"2017";"3110103";"Caiana - MG";4581,2;8741;22072;14012963,49;2618;167;151;39250;524;337;194;364;39263;16967;2
"2354";"2017";"3110202";"Cajuri - MG";1586;4626;6982;3456364,26;987;142;70;46779;387;256;72;249;16514;10306;2
"2355";"2017";"3110301";"Caldas - MG";7528,9;28171;19330;24091693,5;4636;694;401;30130;1055;773;847;684;90260;37328;3
"2357";"2017";"3110509";"Camanducaia - MG";1651,8;13628;9066;6308145,12;3000;461;404;10092;382;250;44;277;39482;19181;2
"2358";"2017";"3110608";"Cambuí - MG";877,5;9326;1453;8075283,39;1835;244;180;3060;617;363;285;388;36683;19164;2
"2359";"2017";"3110707";"Cambuquira - MG";6729,6;18554;29290;22076319,2;1707;514;336;42450;344;277;234;260;57765;75576;2
"2361";"2017";"3110905";"Campanha - MG";11545,6;29368;60618;16824704,2;3049;1076;683;92099;777;713;611;685;103116;47296;3
"2362";"2017";"3111002";"Campestre - MG";21442,1;44583;85430;45130634,01;7830;992;810;153272;1709;1494;792;1139;195572;90253;3
"2363";"2017";"3111101";"Campina Verde - MG";13034,3;74622;55236;154649121,45;5050;1746;1041;80358;803;514;1261;509;385857;120801;5
"2365";"2017";"3111200";"Campo Belo - MG";4392,3;16036;10473;22941027,43;2299;535;325;15463;469;338;376;225;58314;50687;2
"2366";"2017";"3111309";"Campo do Meio - MG";10735,3;77689;104775;23800347,32;2970;661;395;70062;767;623;467;413;90949;50759;3
"2367";"2017";"3111408";"Campo Florido - MG";51714,8;75934;173151;89496684,19;2870;877;534;320092;236;121;282;171;375432;191914;5
"2368";"2017";"3111507";"Campos Altos - MG";19031,5;83205;129588;98444228,32;2691;1487;840;184469;337;271;236;297;305585;117243;5
"2369";"2017";"3111606";"Campos Gerais - MG";33138,9;88911;260083;140105513,22;8845;2895;1679;202981;2786;2497;2132;2001;259650;122696;4
"2370";"2017";"3111705";"Canaã - MG";1793,3;4536;4474;6174605,34;1541;102;95;12001;550;267;139;324;25196;26673;2
"2371";"2017";"3111804";"Canápolis - MG";27588,1;36087;103765;54837134,45;1368;558;344;121831;194;170;184;129;149656;80995;2
"2372";"2017";"3111903";"Cana Verde - MG";1511,4;4648;4044;11789647,42;796;145;129;5312;202;21;122;150;17813;7674;2
"2373";"2017";"3112000";"Candeias - MG";11428;35519;50338;36846977,09;4040;1134;623;59983;1111;943;560;634;107923;61902;3
"2376";"2017";"3112208";"Capela Nova - MG";890;2250;1795;2284371,52;721;22;17;4185;349;59;37;97;7951;5670;2
"2377";"2017";"3112307";"Capelinha - MG";10197,2;20305;31504;20275585,45;6232;505;331;51190;1689;683;333;716;97620;109880;3
"2378";"2017";"3112406";"Capetinga - MG";6654,8;22819;43975;92229625,84;1834;580;354;38140;267;213;198;220;79438;42699;2
"2379";"2017";"3112505";"Capim Branco - MG";360,4;1920;795;444166,55;342;82;46;1129;57;14;41;30;7140;2405;2
